Wall time,Step,Value
1525458806.3708265,710,0.84519362449646
1525458807.677345,711,0.841924250125885
1525458809.0137804,712,0.8389818072319031
1525458810.3681781,713,0.8394586443901062
1525458811.7346268,714,0.843012809753418
1525458813.0205095,715,0.8446490168571472
1525458814.315598,716,0.8398715853691101
1525458815.6444085,717,0.8371344208717346
1525458816.9610686,718,0.8409209847450256
1525458818.304522,719,0.8349539041519165
1525458819.6113815,720,0.8373960256576538
1525458820.9223871,721,0.8333439230918884
1525458822.2292447,722,0.8359470367431641
1525458823.5787425,723,0.8351648449897766
1525458824.8327656,724,0.8282108306884766
1525458826.139878,725,0.8282022476196289
1525458827.4297686,726,0.8313195109367371
1525458828.7097065,727,0.831000030040741
1525458830.03368,728,0.8369625210762024
1525458831.3897266,729,0.8345162868499756
1525458833.0900187,730,0.8354396820068359
1525458834.7378366,731,0.8362706899642944
1525458836.5479794,732,0.837018609046936
1525458837.9837513,733,0.8392542600631714
1525458839.1321952,734,0.8443913459777832
1525458840.240799,735,0.845889687538147
1525458841.420433,736,0.8441132307052612
1525458842.574448,737,0.8456394076347351
1525458843.743342,738,0.843887984752655
1525458844.815319,739,0.8516867160797119
1525458845.9525194,740,0.8462055325508118
1525458847.1280968,741,0.8459599614143372
1525458848.2693753,742,0.842613935470581
1525458849.4171455,743,0.836477518081665
1525458850.5098464,744,0.8387672901153564
1525458851.6702106,745,0.8439530730247498
1525458852.7585533,746,0.8439327478408813
1525458853.913337,747,0.8345394730567932
1525458855.2123668,748,0.8417105078697205
1525458856.387995,749,0.8387894630432129
1525458857.5649664,750,0.8361605405807495
1525458858.6490376,751,0.8369194865226746
1525458859.7685833,752,0.8407275676727295
1525458861.2123568,753,0.8472797870635986
1525458862.29916,754,0.8547393083572388
1525458863.413026,755,0.8520779013633728
1525458864.7352855,756,0.849682629108429
1525458866.2336068,757,0.8490893840789795
1525458867.5787706,758,0.8532429337501526
1525458869.0216348,759,0.8522936105728149
1525458870.7505066,760,0.8561267256736755
1525458872.4679205,761,0.8580140471458435
1525458874.2476888,762,0.8612751364707947
1525458876.1128795,763,0.8610851168632507
1525458877.8412778,764,0.8562266230583191
1525458879.3149424,765,0.8518539667129517
1525458880.590086,766,0.8541685938835144
1525458882.0334492,767,0.8578142523765564
1525458883.6536088,768,0.8579703569412231
1525458885.4015598,769,0.8627983331680298
1525458886.8724403,770,0.8687059879302979
1525458888.4911458,771,0.8630853891372681
1525458890.0871458,772,0.8595893383026123
1525458891.461874,773,0.8595678806304932
1525458892.8091037,774,0.8548610806465149
1525458894.252518,775,0.8568750023841858
1525458895.676908,776,0.8649374842643738
1525458897.1808627,777,0.8643812537193298
1525458898.767765,778,0.8732556104660034
1525458900.2995126,779,0.8718675374984741
1525458901.942579,780,0.8628057837486267
1525458903.2516968,781,0.8562126755714417
1525458904.332315,782,0.858091413974762
1525458905.453488,783,0.8629072904586792
1525458906.5413988,784,0.8547415733337402
1525458907.735382,785,0.8520799279212952
1525458908.8236115,786,0.8496844172477722
1525458909.9726574,787,0.8490909934043884
1525458911.086703,788,0.8469944000244141
1525458912.2008278,789,0.8482324481010437
1525458913.377949,790,0.8587217330932617
1525458914.469163,791,0.8634745478630066
1525458915.6084278,792,0.8583770990371704
1525458916.8467162,793,0.8694143891334534
1525458918.2185574,794,0.8668479323387146
1525458919.5143232,795,0.8676631450653076
1525458920.65194,796,0.8621468544006348
1525458921.7774932,797,0.8587446808815002
1525458922.8648605,798,0.8681827187538147
1525458923.9823816,799,0.8719894289970398
1525458925.1247766,800,0.8707279562950134
1525458926.2264495,801,0.8602176308631897
1525458927.3479552,802,0.8679458498954773
1525458928.4384313,803,0.8670887351036072
1525458929.555953,804,0.8678798675537109
1525458930.646986,805,0.8670293688774109
1525458931.793168,806,0.8709514141082764
1525458932.890906,807,0.8697937726974487
1525458934.0116396,808,0.8703144192695618
1525458935.1163054,809,0.8660954833030701
1525458936.2632926,810,0.8622984290122986
1525458937.396896,811,0.8604435920715332
1525458938.5191724,812,0.8681492209434509
1525458939.6459002,813,0.8672717809677124
1525458940.7464008,814,0.8727321028709412
1525458941.8608503,815,0.8760839104652405
1525458942.9566734,816,0.882225513458252
1525458944.0638096,817,0.8846279382705688
1525458945.1927612,818,0.877415120601654
1525458946.3204608,819,0.8818610906600952
1525458947.5032988,820,0.8764874935150146
1525458948.6047356,821,0.8763387203216553
1525458949.7627668,822,0.8808923363685608
1525458950.9050148,823,0.8849906325340271
1525458952.0651448,824,0.887116551399231
1525458953.2418885,825,0.8859049081802368
1525458954.3458436,826,0.8895019292831421
1525458955.4922097,827,0.8802392482757568
1525458956.577948,828,0.8781528472900391
1525458957.7072318,829,0.8794000744819641
1525458958.8077185,830,0.8820850849151611
1525458959.9251783,831,0.884501576423645
1525458961.032376,832,0.8804264068603516
1525458962.1269212,833,0.8720712661743164
1525458963.2461107,834,0.8708016276359558
1525458964.3440135,835,0.8727839589118958
1525458965.4636605,836,0.8761305809020996
1525458966.5737116,837,0.8744550347328186
1525458967.7108114,838,0.8745095133781433
1525458968.809812,839,0.8761210441589355
1525458969.9296591,840,0.8775714635848999
1525458971.055444,841,0.871064305305481
1525458972.1478398,842,0.8667703866958618
1525458973.3109407,843,0.8691558241844177
1525458974.4245503,844,0.8650527596473694
1525458975.5669022,845,0.8613599538803101
1525458976.6674738,846,0.8674114346504211
1525458977.792238,847,0.8619202971458435
1525458978.8962421,848,0.8679157495498657
1525458980.0622637,849,0.8717491626739502
1525458981.1861224,850,0.8798867464065552
1525458982.2931533,851,0.8793980479240417
1525458983.4228213,852,0.8789582252502441
1525458984.5330164,853,0.8801249265670776
1525458985.699322,854,0.8796124458312988
1525458986.798974,855,0.880713701248169
1525458987.9401093,856,0.8848298192024231
1525458989.050317,857,0.8775968551635742
1525458990.1750336,858,0.8757746815681458
1525458991.3253484,859,0.8803847432136536
1525458992.4404275,860,0.8814087510108948
1525458993.5844862,861,0.8807678818702698
1525458994.6841245,862,0.8848785758018494
1525458995.8112774,863,0.8901407122612
1525458996.9273841,864,0.8901891708374023
1525458998.089231,865,0.8886702656745911
1525458999.1924841,866,0.8888657689094543
1525459000.3057086,867,0.8859167098999023
1525459001.4255724,868,0.8895125389099121
1525459002.538578,869,0.889623761177063
1525459003.690245,870,0.8944113850593567
1525459004.7991216,871,0.8924702405929565
1525459005.9332414,872,0.8907232284545898
1525459007.0691082,873,0.8860259056091309
1525459008.1881146,874,0.8771108388900757
1525459009.3427444,875,0.8831497430801392
1525459010.4494247,876,0.8870222568511963
1525459011.6371748,877,0.8920700550079346
1525459012.7315328,878,0.8950505256652832
1525459013.8577132,879,0.891482949256897
1525459014.9606736,880,0.8882721662521362
1525459016.1034799,881,0.8931949734687805
1525459017.2320504,882,0.892937958240509
1525459018.3262517,883,0.8958316445350647
1525459019.4551282,884,0.8937484622001648
1525459020.5448275,885,0.8918735980987549
1525459021.6936312,886,0.8948737382888794
1525459022.8068337,887,0.8897613883018494
1525459023.938932,888,0.888285219669342
1525459025.0523512,889,0.8853942155838013
1525459026.1615376,890,0.8874797821044922
1525459027.3248591,891,0.889356791973114
1525459028.4348423,892,0.8879210948944092
1525459029.5638607,893,0.8803789615631104
1525459030.6608946,894,0.8814035654067993
1525459031.7848897,895,0.8870131969451904
1525459032.881183,896,0.8826868534088135
1525459034.044905,897,0.8866056799888611
1525459035.1859102,898,0.8854451179504395
1525459036.28734,899,0.8844006061553955
1525459037.417668,900,0.8881480693817139
1525459038.5289414,901,0.8852707743644714
1525459039.687406,902,0.8826811909675598
1525459040.806809,903,0.8834756016731262
1525459041.9559743,904,0.8857530355453491
1525459043.07452,905,0.8909277319908142
1525459044.1993272,906,0.8940224647521973
1525459045.3597536,907,0.8889952301979065
1525459046.4718273,908,0.8860331773757935
1525459047.6214004,909,0.8943048715591431
1525459048.7227235,910,0.8986243605613708
1525459049.8534243,911,0.8962619304656982
1525459050.9642406,912,0.8988232612609863
1525459052.1142187,913,0.9058159589767456
1525459053.2560365,914,0.9105468392372131
1525459054.3685706,915,0.9132421612739563
1525459055.5230205,916,0.9125429391860962
1525459056.6558464,917,0.9181636571884155
1525459057.7884705,918,0.912284791469574
1525459058.9336488,919,0.9116812944412231
1525459060.0588179,920,0.9158256649971008
1525459061.1917584,921,0.9179931282997131
1525459062.3028414,922,0.9183813333511353
1525459063.4435444,923,0.9109181761741638
1525459064.5670733,924,0.9088888764381409
1525459065.7074807,925,0.9070624709129333
1525459066.8141773,926,0.9069812297821045
1525459067.9645233,927,0.9069080948829651
1525459069.1206028,928,0.9146547913551331
1525459070.2524707,929,0.9138143062591553
1525459071.4166331,930,0.9083703756332397
1525459072.5652437,931,0.9034708142280579
1525459073.737951,932,0.9037487506866455
1525459074.8375313,933,0.907123863697052
1525459076.0371172,934,0.9117239713668823
1525459077.1805599,935,0.909614086151123
1525459078.3025148,936,0.9124026894569397
1525459079.4577353,937,0.9133499264717102
1525459080.5755136,938,0.9142024517059326
1525459111.540523,939,0.9040322303771973
